Y,MLR_YH,ANN_YH,GWR_YH,GWANN_YH,AGWNN_YH
5.06785768910354,7.54875281242536,7.2151625302067,5.69435697743684,5.27015383335623,4.91527827366868
4.8390166730864,6.6013869464636,6.29927543789918,4.76027840771227,4.33835314546104,4.92157853118787
4.93105983987399,5.0538752531445,5.09053306696289,4.59251211247241,4.65648564517129,5.00512824718706
4.65416726634949,4.09899437730764,3.99027226078253,3.76516554627087,3.87843374833214,4.60723920636635
5.10801401696095,5.64879589461975,5.45945047116226,4.90919984112935,4.76542655921763,5.14383604900266
4.46385240329615,5.50231334233792,5.12383319744863,4.66244027917194,4.39649666690833,4.41333061950199
1.74026877162231,3.00768787782552,2.88275410359564,1.9451746991263,2.21439049904867,1.8888958251154
5.34854474173294,5.28418398569459,5.41979167970212,4.61681947493506,4.6189223321217,4.93101780230455
6.38374909809547,7.42257735394574,7.14910932559301,6.92019873954032,6.8820748602932,6.37199850962968
3.80298291380009,4.57401633119626,4.59028304003319,3.67869115555303,3.63350968532767,3.49424475502466
3.20257001752536,4.06981904468747,3.98321446399443,3.51766503880732,3.4670092901231,3.26384621466716
5.19378004889774,5.26676206725154,5.10567738538559,5.25235019946427,5.47348116212732,5.18656478793693
7.09622970834452,6.83596234298214,6.97547264400791,7.27993972440124,7.22745456386194,7.21813982755499
3.70824921279074,3.78359507824463,3.53148172985488,3.76966179130694,3.67051678695335,3.73398032565673
7.89461203650963,6.42263327158651,6.79903719226286,7.09839419195372,7.359358726509,7.79430842791881
5.16936395483279,4.84021469127991,4.85557948454863,4.97225040670739,4.91223321719663,5.23321974559653
3.62563173289973,3.79509193639903,3.55160194719865,3.83425186868829,3.6800073139765,3.63388663277921
3.83405762086579,4.07051669236666,3.93836936942718,3.87368972199351,3.78260290716057,3.80230686351256
6.4985738671366,7.54242583005447,7.20975480333558,7.01960134966795,7.10922586170414,6.57117788274018
3.68948354181306,4.80219180464612,5.0577633406143,3.39452422466464,3.31374837626129,3.69231203504911
2.47739471955335,3.71591616648826,3.47390400941511,2.71128337473698,2.90659575347811,2.55083408064576
5.62917409174471,6.52331009474533,6.6049128518082,5.88190047349959,5.8451943988072,5.64211782241847
6.12201100610381,6.24344989473557,6.62806516005758,5.71668527037663,5.80897593832273,6.14913121083963
5.62646121357721,6.06858434443403,5.5094893336861,5.37141323207955,5.17263142408968,5.73966270872941
4.69660739568736,5.36814575225791,5.14864198928507,4.78073635624689,4.77110911793243,4.5315822245282
4.9035014149833,5.49907118475846,5.38535008777709,4.94848039329879,4.99162143398272,4.94684551625611
6.22760065770773,5.60703555823618,6.16611681545156,5.34205631734161,5.62438699877044,5.91281592969815
6.46346859276977,6.54219271244192,6.73043278325323,6.40762760274728,6.57041985142969,6.81934134604015
6.98528132344428,7.35703204594047,7.16550902514608,7.12812277085763,7.12979552185649,7.28339330221127
7.37127313617719,7.60272909216892,7.21819526804768,7.35644318147223,7.14355341704605,7.30360812684275
5.75249211084842,5.66444604977542,5.27468558981936,5.51026634160322,5.38417131698405,5.76761010494143
5.27258118992313,4.96232167757381,5.18155832429292,5.2495099836259,5.47811017646093,5.30534863919548
6.7964423268769,5.38846994563987,5.87653625104167,5.93542232945384,6.35337499889007,6.83253306662952
7.41161860037218,6.52174737419482,6.85818354316383,7.27754586776894,7.49948262686944,7.44214501155366
5.4107954383296,4.58038336284413,4.65707938562976,5.21790552630763,5.49663169623214,5.53456833108439
7.3254965805211,7.37478592904093,7.10106737265477,7.97463892286164,7.7385195453226,7.50690591538589
6.39295568808564,5.19218979622448,5.62580643767315,5.60362860092306,6.07072118821079,6.26575788199138
5.10145630731505,5.37268679303609,4.92432450617981,5.22285893618351,4.94558178803576,5.45080450080997
6.83708099824137,6.14917425674022,6.32802250077013,5.99900785279443,6.26834851256449,6.21132311741965
5.07315289466296,5.97387274635319,6.41079524481544,5.16355753369928,5.06727685833578,5.15490065410945
3.66279458265592,4.77031715228248,5.01116142098139,3.82305816801021,3.86152007451441,3.69925249979942
5.34195788620825,5.3037171385504,5.63665197176174,4.80038979413566,5.01000966925291,5.30267074184961
6.18352871429553,6.97696589519314,7.0476655475662,6.47171699043781,6.56810639404624,6.39153168457239
7.34907102242766,7.24868036754923,7.07650061425919,6.76980278993892,6.79813854116359,7.15843360983106
6.46135623979177,5.92235966315716,6.46988839363097,5.75558964853907,6.03925876909618,6.45012251495142
5.74786461450743,5.82701410255447,5.59143407553469,5.47195283785154,5.48426540814008,5.80650606359914
6.01918077831962,6.09998130253539,6.30632027308541,6.18071552595507,6.21357011851081,6.26555695187953
7.20431292083531,6.45990590859722,6.6300216306136,6.41658191452515,6.56013966993452,7.17493994393787
3.38068466871286,3.62512135107026,3.4412896945135,3.48256808819742,3.16975489706018,3.39336148079187
4.60762166099253,4.96932760610006,4.91792423826115,4.93776022857693,4.90458420384008,4.60276264757627
6.60362605105085,5.92559725939303,6.47607355282018,6.13939916208184,6.3786770130982,6.63954287755106
6.53392590615133,5.25789018592386,5.65167318033065,5.89594723985399,6.10369734963289,6.4530728272658
5.25142909343347,4.09624915020684,4.04468428047314,4.96967924628523,4.98643271132721,5.35585127414591
7.1067780406718,5.17999640797041,5.62871859706957,6.11917443735741,6.49178998822411,6.68824727687443
7.84459957018065,7.08379363958834,7.08376959152423,7.8001731303839,7.82390736839165,7.56987427274284
5.1180816091087,4.54383554068398,4.46888227086851,5.12722845613252,5.03268164480397,5.17815548388793
6.90624909978018,5.87661969473438,6.4047000931268,6.37644387933032,6.83597414886445,6.90654002723048
7.32029484015708,7.07766637384471,7.01823636815143,7.39400205736879,7.37217335871949,7.3534626083452
5.80067480353928,5.97585966538792,5.34396796303447,6.21806925745855,6.2356240173248,5.90641126737634
6.20864913347491,6.97693722356722,6.99033342055547,6.33933346382554,6.5036893294921,6.29452413296793
6.23494197937303,6.33683887902993,6.74067652104816,5.44603010916675,5.74747395625349,5.99310067722474
6.74974853507196,8.18254617459829,7.26059901703261,7.20328346098891,6.98849080868249,6.90409648865577
5.32356863617973,5.33497310730047,4.97755462747869,5.31416338664517,5.36161016644711,5.31372436733744
7.512017221342,8.07116604121017,7.26421853273562,7.53630479331067,7.3129379678968,7.6738153158224
6.86236526642877,7.39852793342632,7.18460017032664,7.10500708789383,7.08546446055349,6.95883698551228
5.99028833924882,6.23621975681509,6.60838417724749,6.2343340084351,6.34792147705921,6.05493318129689
6.47210965118354,5.93202625447793,6.39792279441968,5.88723671136277,6.0742541920922,6.35033612201772
4.33069719043632,5.00710546138209,4.90319080526896,4.86186891689844,4.79271770926916,4.39108084896648
4.88871903290978,4.84093801203941,5.11036989655834,4.84560974529104,4.9721040873852,4.77949954603727
6.01526395819898,5.54026709143064,6.07956312560613,5.67850953857725,5.92359203069833,6.1041249364845
6.16630732522974,5.6788502132249,5.91729764492544,5.98158829948426,6.0737075641834,6.07368089586231
5.03858259105384,3.99809112461555,3.96512396038931,4.70677183369982,4.67712908981154,4.97882775909372
6.80505910904079,6.91885204658226,6.94113777452263,7.35881881058082,7.49444426922962,7.06262928542641
7.76962356688833,6.98364360107121,6.71808340085212,7.92798933132448,7.67562033411259,8.12735094844241
6.65394821157562,4.82842262502042,5.08146810534,5.97777047375976,6.12227385330436,6.80946748141056
7.45148718399941,6.71423572636015,6.86795281772506,7.19586542681189,7.47894657182535,7.25662976568591
7.48429165780588,6.22199020225444,6.24724040991827,7.06200518170598,7.18380253408794,7.53876746554928
4.74513014486488,4.30470995084556,4.28017998396388,4.8555791663571,4.76372073378868,4.61969687660331
5.50226544372437,5.65582820272855,5.30564390595541,5.82793657634322,5.86323497010812,5.85077567426969
5.22370474159467,6.32850156358599,6.58588676939634,5.1656176986345,5.24030839843593,5.23758106389257
5.37317952368003,4.91889772088479,4.71000998189744,4.7619707204347,4.91499058331603,5.29718769786226
4.94746342655298,5.32767269161467,5.439193034594,5.06052174966479,5.07242634269913,5.02286949535828
6.29116013048593,6.58061401947076,6.86276326713274,6.08822800337932,6.36143027441644,6.28296378323052
3.17135275710907,4.14008439756414,4.05445200892608,4.02558857476071,3.93749476902592,3.52416928002836
4.87930042081994,4.33665026876335,4.31918600066722,4.61463859996891,4.36825453886777,4.73066237172953
6.78359276750592,7.50773706309786,7.19836981447564,7.16988681759979,7.03753468774784,6.74897594201397
5.46821155538125,5.21530428800491,5.67749045711608,5.31825999539679,5.45874311904891,5.48891437747439
5.598501189455,4.95235584198558,5.28730968482085,5.04577109280503,5.21067746628681,5.63087832117781
6.16624811685546,6.21327547099097,6.46356077477384,6.07076910321973,6.13533463516365,6.23585841502578
6.6754163523905,6.473331686676,6.74131652438753,6.39780881638118,6.37200989968315,6.55780555887427
5.54343675245083,5.70024781932216,5.12982627707692,5.75841949414684,5.53669515632823,5.66868182584395
5.31158141177061,4.72011504973124,4.82782262462277,5.39160500547155,5.25504641828963,5.48415024469092
7.71030350057926,6.39892322964721,6.79389708984709,7.15615710581722,7.28946920416252,7.26925482236647
6.93717819276919,6.26439370365804,6.47182538679507,7.00457836611597,7.38063217615699,7.13116692298025
6.30621446689002,4.82672433975538,5.03643707669123,5.6313561456656,5.71596136296511,6.32334260398795
5.80318025472662,4.51858708222523,4.56623126691442,5.25204081722219,5.11740358213746,5.62327668565965
5.6294194469971,5.82171994197526,5.35305098655055,6.00554246636913,5.92898218777994,5.79312219897303
6.91273596490809,6.10657418416489,6.5504459605783,6.35942992182495,6.65744400178148,6.76723738332353
6.9295662132793,6.74428181351674,6.7923752912046,6.73186496402606,6.80696781319404,6.91668523506617
3.50399567927869,4.66926064962358,4.83274607680137,3.96845182575587,3.97610352737436,3.6111576476131
4.71758993572938,5.65287280622799,6.21363340072675,4.81790314148838,4.86369102829845,4.76664644554684
5.53351039434391,6.39944442010117,5.99632454989733,5.56071087153127,5.52584070889589,5.45961764475479
4.50080841933419,4.08500139143264,3.99978781977834,4.00854728051976,3.79638257165198,4.32393441470335
6.74096000308028,6.03302378045673,6.44680357793224,5.82705613339207,5.93339930582621,6.60339910679547
6.66622883010417,6.91450185313792,6.98671306305755,6.86233096442859,6.88200722011944,6.88845239389106
5.9318770364685,5.28610402939317,5.67957952290225,5.3497698008366,5.49730509103725,5.84231772435509
4.54489419328013,4.6925249691923,4.72874630995623,4.77857765351066,4.81985072424932,4.56370324719569
6.60512596439913,6.72420678579121,6.51543115668775,6.38979950141206,6.31222178672627,6.5761015167288
6.26727005290179,6.63333123289685,6.70277485106998,6.2254950387117,6.17316494446448,6.31876707177675
4.39802487691582,4.6520709362233,4.69291775930788,4.83420316700956,4.8990464679383,4.49638657121531
5.21757252544602,5.14370610485169,5.21371721999313,4.96749752067395,4.80721204340857,5.07209287186318
5.66143677931824,5.21771195384099,5.58895691071245,5.64796750410301,5.6849205161242,5.78457712143674
7.56438470718978,7.16551633218125,7.11761724387902,8.0155435425797,7.71340718811449,8.18256704117651
7.79493177141695,6.22253027380295,6.69420107649013,7.02725770315804,7.37631300972873,7.25843831118972
3.06575452769488,3.48222954722146,3.22043985998546,3.88458265997253,3.45117150650671,3.39608506455197
7.36141623678664,6.9095929270358,6.43347980008255,7.49772554406015,7.29022650320662,7.44273748807513
6.02376250124772,5.40283203558762,5.48669744620627,5.95516758106483,6.07763464763734,6.0827965333566
7.39895234808396,7.15876224456404,6.86931099219452,7.32116817646337,6.99065183662234,7.32186814847545
6.9530923123172,6.90299936653822,7.02846274689829,6.79378388092005,6.72298911721558,6.91687548359646
5.19803192323569,7.42539186015733,7.08407136715468,5.60831010158602,5.64353394390309,5.20170368416972
4.36717861138164,6.26500157814707,6.22700513142996,4.9434535552651,4.82818388877062,4.34441703731335
4.16348315007302,4.75123562905737,4.61869357070214,4.11420231902568,3.8782781798149,4.2390146910288
4.86407283857925,5.37539670912629,5.10371867697557,4.91769561947906,4.79767462069426,4.85606440365124
5.31869845884277,5.6927885312028,5.73722941546753,5.43072500461626,5.26869172671723,5.35230765734588
6.47582375849491,5.82211988177202,6.38259519918044,5.86220081741425,6.04682634785596,6.12801513593094
7.79918002732094,7.8280905922688,7.18110091963346,7.58002507027583,7.23669319681134,7.92887006984939
5.99051730103681,6.31241509040104,6.201856202994,5.99914496292035,6.00806573127392,6.22553885714962
4.26132360672645,4.61090999209493,4.75502232078652,4.30529095114907,4.47360351238977,4.2490866260281
5.41480467129182,7.17022803336334,7.12765494038434,6.07833516397988,6.029967845494,5.45276249282773
4.76823445944137,4.37678989119561,4.37425609390052,4.40313098353196,4.59601370415713,4.74827753641649
4.1909533535551,5.3303745728982,4.92623867052895,4.4723408531093,4.00159588105387,4.34377494487821
5.0131162660352,4.64594777234821,4.68983764300697,4.90836786825982,4.92274286373813,5.09609946027364
7.35646175941509,5.85950652877769,6.37934885794068,6.42221737384742,6.77036925875181,6.79520114461352
3.951784130654,3.85948122102621,3.63410174037156,4.01808611419129,3.70908730022318,3.86874384489892
6.70243639030953,5.76733355079804,5.7660958272924,6.50110979410425,6.93256600802724,6.74342086784687
7.97990840455921,7.72894558125131,7.16870231855046,8.18317954849426,7.73854803738811,8.06895327328674
6.40032493192176,5.96423173295831,6.09550092537526,6.25797816771646,6.38069875238289,6.3275280875086
4.73041978388537,5.50326771491902,5.33026063984573,4.95141034636926,4.92813436558392,4.45483050406124
5.46331446868449,6.90045835806786,7.01278021252868,6.54514472238449,6.45312937832259,5.80505206572434
3.49575152326336,4.63099055078176,4.76677461516329,3.65515264196545,3.68233741005241,3.29405894820529
3.66486028074395,5.22776555727261,5.66453267641569,4.27497112163628,4.43629144862633,3.87407196197126
3.21760595321248,3.85047347435943,3.61631906682061,3.20578424023654,3.25228386023481,3.3609834398842
5.08913019043148,5.97040391443351,5.39880409694322,5.49493815470954,5.22293282475738,5.13247875676828
6.47522257731976,6.21214492152376,6.34897274809617,5.99936692920345,6.01952506717872,6.46951077380843
6.61198037948155,6.71215803638135,6.87342833777634,6.84081411457083,6.86597123174026,6.84103718964789
4.35308726960432,4.33871530927803,4.31848402380997,4.3103735974921,4.33506599537567,4.39841105339171
6.97778078947512,7.02120856562694,7.08303276269113,6.71152910537151,6.75811272887632,6.94300332827082
5.18984244071191,6.57609865329513,6.30881515716839,6.17005614763695,6.10287178803912,5.29306619832028
4.47570979735204,5.96972292158764,6.31446202877703,4.6727873501816,4.55860821079751,3.95102607484793
3.0659843718011,5.35558523106628,5.38104496185113,4.00216639106453,3.75901784067041,3.19926580664497
3.21831339585416,3.71051103660774,3.47246632478148,3.38111881997566,3.4197495684687,3.26570364046267
5.13673384016355,5.42988700299489,5.24514508885656,5.89733911778419,5.71597012019146,5.13710146750496
4.07919863598916,4.2250013644694,4.19961098392547,4.23901239592097,4.12591774535285,4.40053563331538
7.96860063013929,7.02510061844057,6.90575122006736,7.91988715997461,7.62077182300314,8.25339190665915
5.89613433191502,4.88703514615491,5.15815237658585,5.25830076598153,5.60536022346605,5.78174550839454
3.13169535743704,3.63407638070192,3.4868355136254,3.80337705400813,3.61114115868121,3.22810850614184
5.43473300272167,5.46336546213947,5.5680407411937,5.72601723756571,5.86095316854853,5.35687583112751
5.13685774050291,4.3257978643932,4.30959450705562,4.6500177967369,4.67103798856645,5.09669828537226
5.12044012830015,5.59969624976648,5.62109370749644,5.72131651299014,5.73484497207594,5.12049188267406
2.49028154870052,4.37389836037995,4.37161581373484,3.24195508711205,3.04656993316172,2.69329646893755
3.64114459240816,4.43232990318103,4.46638135485077,3.58899947928336,3.64378485776707,3.26117989217399
5.32103015527132,5.75354055759775,5.63493941942667,5.19381755926182,5.28282468324874,5.48861202272168
6.00142018872687,6.20731724694248,5.90105831226827,5.81379351329488,5.65367923777671,6.01110779746688
6.79784187968228,6.992112772939,7.07423369327969,7.11548865872172,7.09518690690865,7.01566010608845
5.55043933497972,5.19695142779116,5.14979079999044,5.52412490915537,5.64222501875675,5.64252579793992
6.67206976848104,6.69418151735373,6.78837644673991,6.62557503649424,6.64746921403278,6.72930878551404
4.78162747081322,4.96526313635483,5.2844622521364,4.7724768714431,4.98863096535586,4.84693044850129
5.04310066273377,5.56488582395237,5.41638958484083,5.28332000328001,5.52803043387913,5.01967112488293
2.17146136709582,4.41028577265872,4.38105289077079,3.3130972934622,3.22693147063623,2.66398371392012
3.74068476549873,3.82369227756535,3.58112705252942,3.65149417300781,3.78809982155129,3.3641391422871
5.52426099327832,5.29574653890136,5.47544055433602,5.32905106569245,5.4409670965143,5.6547294657697
4.31191685178507,4.60341396352522,4.66473908392323,4.69587866167493,4.72481831133658,4.22674453546287
4.36482597581071,4.28571333508416,4.2553097410659,4.37110122416286,4.24678162755859,4.47834087800585
6.8462240433151,5.62123959415793,6.10043147428472,6.36554674337732,6.82077198104623,6.99583859613263
6.58966136697101,6.21201812016838,5.75225702924838,6.56591542721596,6.59262908300242,6.46653540028208
4.95439044361684,4.9179128925822,4.82371095871416,5.34389025349077,5.39451443598222,5.03418895811149
6.63182368586104,7.8261176726068,7.22658728370742,7.34783309165859,7.28649709945804,6.76537629112566
2.48156959206487,4.13402097865958,4.11076309870955,3.53232764252382,3.70147584330394,2.95408064236987
5.14215960437288,4.9044624560354,5.22261316156252,4.6718522458509,4.84425980048585,4.91895699612671
3.95131479824662,4.89164040115791,5.19902607331621,4.11984637653247,4.10802439879894,3.88923097962259
2.52977704315942,3.24713926159017,3.0991959979264,2.34073751785996,2.57102728458692,2.54052608418411
6.11797583697195,6.77671135765405,6.33447899343801,6.49727096112889,6.31457960175459,6.12595573569298
6.6006956534035,6.17805467181085,6.67075367761206,6.25721070517042,6.61803896876754,6.05468343528153
7.23838053951423,7.34986401871761,6.95195039139707,7.40633479085905,7.02999144313404,7.39614110510303
3.46952704446039,3.65450223415774,3.38160373610494,3.72614470309683,3.8752722815101,3.4471330946119
7.26536511893899,6.39562768984363,6.77347552941869,6.78100130916974,6.9499055451546,6.99083869083071
7.37161334490137,7.27110640545511,6.98377077482151,7.34089233872353,7.03796606191451,7.39412375254316
3.9736695999121,4.28816554426849,4.25926386919077,3.97245638622907,3.95408445054289,3.87405079624673
4.53968114055917,6.05836252225411,6.1269574265646,5.88340146177686,5.99064502863515,4.81316630418087
4.11278486765099,4.67722265691274,4.85654753322106,4.41703483804157,4.64348740568366,4.00187634789941
3.67926881468899,4.75758003649323,4.60543974429613,4.15573093751285,4.14675440613545,3.61879916306628
5.48573888874498,5.0421583179339,5.1527561374073,5.36954577382433,5.41626745936746,5.50876901589353
4.67535194197583,4.21128403497744,4.14321459099302,4.41715032923432,4.13242372574373,4.7214048939569
7.61788648696831,6.35916393576992,6.74439573621778,7.20719665545035,7.50031176640795,7.30586723725227
6.73510572825119,5.1412126377734,5.56060700381585,5.77848834911177,6.10781982269629,6.64039330807415
5.47911198757186,4.61287040600862,4.75049728948069,5.16172107200939,5.28422512482968,5.24406171413431
7.12941663882944,7.23813114782024,6.9988217395446,7.0921541103578,7.16276494295669,7.10897003400388
6.34390409532997,7.20103116273844,7.10167425169474,6.55074733428376,6.84228828299007,6.20122868694278
4.63870650392207,4.21098385774344,4.15199313842815,4.53723827870465,4.63410498744452,4.51297991031553
5.77037392507293,6.22253659420081,6.69233060220733,6.13508423704778,6.25596948362947,5.68058955234542
6.22035095617093,6.61911903452852,6.89152797677733,6.71762146561675,6.72337960811506,6.37319079350524
4.53835306950901,4.55067973358235,4.56192958939115,4.60848559988499,4.6295533196114,4.59631029768985
5.83684882269498,5.70743533427248,5.59463323606022,6.06945307111411,6.14265121816209,5.9533861959669
2.85336322783736,3.21304615978332,3.06358630524728,3.40236028664515,3.33437196823293,2.91565021316517
7.24025197215768,7.04980484667123,7.07533442784709,7.65265301866434,7.51895709170167,7.32966105773
5.31359502137804,4.3727307921999,4.36643938069112,4.9670285077304,5.17131437079277,5.39631298402568
5.65732927320492,4.94145219884527,5.27315437255125,5.31590745855794,5.61272095201908,5.60434275237859
6.45400944159185,6.31054294286598,6.73675856807574,6.63918051383561,6.83035010356836,6.46307904088239
4.74745087848971,4.42677993947872,4.44868829211749,4.38490494910375,4.62312086075333,4.61919872441648
3.64330570413188,3.9267825255154,3.75543456127946,3.63474591376079,3.62308403333999,3.86743513081061
5.70010877299612,4.77331440387084,4.97710084309616,4.88981601498632,5.00254224898395,5.6716583771465
5.8774275229735,5.71253446238284,5.24953743574437,6.09990575727255,6.19481379888945,5.89441284684782
7.33608463937436,6.05482632492656,6.58078924484695,6.73585903938429,7.20180908747959,7.14718919033373
7.46576938111175,7.47573130367793,7.12943418241315,8.25126922348706,7.91908711582678,7.63434467597003
5.27945572634014,4.46011762998607,4.45425762405344,5.30039848318488,5.15688365908015,5.38872423659305
6.34408083457265,6.03298621886513,5.30179584432088,6.4315520189016,6.29241442360804,6.52276053751405
5.40848276946062,4.87369545325728,4.87684441536939,5.39319436729697,5.37673348159043,5.39858679983297
5.19231632436073,5.27513284719967,5.19965380999959,5.67011620608266,5.68702358305275,5.45671910930627
4.11805802208647,3.73859877418104,3.49435096684762,4.14197855267075,4.08585176177984,4.0180165245762
4.77459520752903,5.02614181350084,5.36054352087335,4.75736287276397,4.84509496681527,4.81421103921216
7.01287399128356,6.44095800418268,6.78802219172257,6.8665911814948,6.91195293083636,7.02008523423561
7.32984430831277,6.44826388002491,6.66255213849887,6.88484471667915,6.79932749043834,7.29116999753067
6.16041249734996,5.47867949669769,5.76102196485998,6.10395513618768,6.18916490673275,6.18059362421478
6.61401593744736,5.4492900532498,5.79137583738633,6.22897452033172,6.4479376989419,6.62778822893882
7.23270879511059,6.49425210389238,6.83803134995232,7.29079362949705,7.61004522782519,7.29926303215601
7.02096419125107,5.54814162799184,6.08752311422999,6.39103270618206,6.87930686538015,7.01304662507176
7.26439964907824,6.0465377091401,6.56764526869586,6.78593936062432,7.16895588674661,7.34407175321339
7.67875188708288,7.06109865471231,7.08578451252097,7.78078985518516,7.63016726811551,7.64049839144137
5.17982099779531,5.0813142017859,5.18628763176574,5.45996491700173,5.63104590100994,5.08979403559184
5.6502205203412,5.19979055095802,5.61586822028574,5.50899515716281,5.90677594198817,5.7436831938068
4.85040621318828,5.00325044457089,4.89498870574555,5.35474606544848,5.13429427356573,4.93126158919858
7.3019451161956,6.14415900539642,6.43053799239732,6.89032532562898,7.27518143846358,7.16260539641773
8.016574371188,7.51670379505295,7.20929786653876,8.54765106671615,7.98901386707358,8.20030884014393
7.90020903677278,6.54572202609445,6.71885757588357,7.52300018006576,7.75327864205634,7.91579260899073
7.45127938221516,6.57792812138322,6.65725524152291,7.57821485713678,7.75419340442957,7.64066142657673
7.25391192269441,5.96205510014457,6.40097794824965,6.65595234230948,7.29588221752851,6.83898752942676
7.96924230587197,7.84887958316903,7.20759446389737,8.30229626791203,7.80310687470021,8.28757454207877
5.27886324633901,5.57832120495584,4.96438166032192,5.87271350023756,6.22863552432844,5.43519747103486
7.01047862996033,6.10538505451519,6.56863416514298,6.46335118140061,6.75722441145276,6.73182992632103
7.05567826418294,6.63136137007671,6.90988898255896,6.97342159867317,7.00466862660735,7.02504575536069
5.53735855559216,4.71149398189749,4.84819777021975,5.01350992717089,5.1785961422469,5.57106802329866
5.63123750702392,4.62856408710968,4.69463748629718,5.12097918825838,5.21778049578197,5.56163965733483
6.50294368076727,5.69866128998653,6.14346157546631,6.55441839031316,6.72609319523178,6.50629465105481
7.15937828366228,5.60639024855473,6.08889464327925,6.62086623510393,6.81479068149149,7.21374876647819
7.96141527014951,6.87150270459521,7.03152534881139,7.85274372555394,7.7818140473758,8.01645419746675
5.80873996474006,5.11875051174938,4.98588631312896,6.09434792174916,6.32819524748891,5.92151083982686
6.86678011492267,5.21419775241567,5.6786306014157,6.21585261890426,6.33377138742829,6.82240034078897
5.7681095530777,5.14252283641934,5.2138793726854,5.85392705487765,5.75223582677941,5.78054713807499
7.10008654969789,5.57577431133097,6.006625900427,6.22178632824281,6.49888695623847,6.97105933594874
