Y,MLR_YH,ANN_YH,GWR_YH,GWANN_YH,GNNWR_YH,AGWNN_YH,AGWNN_NR_YH
5.282469109,5.947755773,5.987619113,5.149559181,5.176869312,4.935149142,5.104856722,4.7271966
3.775693461,4.006735838,3.961764553,3.511832532,3.543830577,3.954771554,3.822483429,3.857577431
3.412240831,4.053400084,4.002004818,3.267309271,3.325305944,3.498265185,3.234016831,3.563030056
3.447388028,4.651139822,4.625425864,3.696207844,3.658698492,3.533408097,3.659196029,3.609922407
2.259118602,3.777258918,3.763159211,2.481094458,2.625242662,2.519672072,2.572965065,2.336820864
3.419013994,5.088007528,5.134271174,3.828735966,3.774999877,3.255095709,3.406447804,3.272415425
3.737576414,4.620387935,4.588465785,3.877787633,3.890947157,3.743127535,3.831582318,3.753367787
2.376143708,2.953652918,3.098133635,2.497629758,2.6549387,2.486053316,2.57763126,2.65065274
3.619805282,4.32019278,4.280288497,3.568116016,3.492661593,3.519567382,3.310292925,3.482136147
4.508370475,5.550128252,5.61134728,4.438882438,4.567676845,4.322243556,4.808095102,4.265566331
3.563631218,4.947524939,4.987431414,3.822908457,3.796400036,3.746015904,3.599216487,3.661398892
2.944609653,3.36504116,3.382947705,3.159473119,3.192056042,2.9841293,3.129048091,2.939012144
4.071031488,4.417386043,4.393119058,4.109025642,4.044589724,4.048186251,4.235194678,4.052640017
3.770534383,3.679876668,3.667611395,3.809660787,3.830736747,3.960155791,3.684248683,3.963222488
4.782495506,4.085473044,4.039323745,4.455310143,4.493048141,4.588417312,4.665220754,4.671900894
3.620145776,3.094315046,3.189858223,3.509437008,3.566219188,3.491761307,3.593892215,3.856091507
6.377149984,5.185619928,5.22931566,6.188039658,6.197996386,6.415569903,6.326088405,6.391805168
6.345996083,5.039968382,5.068176526,6.133394218,6.184296136,6.189863574,6.250705954,6.301506502
4.425772432,4.160103904,4.143924442,4.44831897,4.471187918,4.35580141,4.441870296,4.289227084
4.647525225,5.231052272,5.291778777,4.624798824,4.66627036,4.576346611,4.683460644,4.608177532
3.870521791,4.143632593,4.101232983,3.623210098,3.60981412,3.773364563,3.697979247,3.669933654
4.165973977,4.568429343,4.574921453,4.028304479,3.950324694,4.17118482,4.109633017,4.056019166
3.388942583,4.34127333,4.302407495,3.424197485,3.40099508,3.396489552,3.255965006,3.409143086
2.841268679,4.22017712,4.18607784,3.196157748,3.153632849,3.078339819,2.890751911,2.952074531
2.723094902,3.462055299,3.459593995,2.793370803,2.837296533,2.853412396,2.737704023,2.799233587
4.484510703,5.663133992,5.726516676,4.677519773,4.70888296,4.243826919,4.57875919,4.384537502
4.180134566,4.660910315,4.649030334,4.053188109,4.009581267,4.100636466,4.015316784,4.085631289
3.032909598,3.119141302,3.212011982,2.95299762,2.972446534,2.969800222,2.926697783,2.936764117
2.660581774,3.020273779,3.139245319,2.809290362,2.886867069,2.762132008,2.905723804,2.720900282
2.782179888,3.055557918,3.160454545,2.876733197,2.950267951,2.899544084,2.977758232,2.777250869
3.237400198,3.444234797,3.444985855,3.266946393,3.248651152,3.341035023,3.204737388,3.224655522
4.012342747,4.629054802,4.599629102,4.269104936,4.256155133,4.292629503,4.05401051,4.119075459
4.242498322,4.533155766,4.49391501,4.238361074,4.172714032,4.259433552,4.378621326,4.150589853
4.401398277,4.512841127,4.473592645,4.37033865,4.312250623,4.349254792,4.631809524,4.472050336
4.518157888,4.500502257,4.457153489,4.54646688,4.532558052,4.425274469,4.541595354,4.753658874
4.701379684,4.433247723,4.387789592,4.672768324,4.68897956,4.44364156,4.793364046,4.959515735
5.0426969,4.202471066,4.178089412,4.921369817,4.922316145,4.899418216,5.244235135,5.135563357
4.696146916,3.925867758,3.893269617,4.602398544,4.603310333,4.580545471,4.57793458,4.761078907
3.237393077,3.612136312,3.58821309,3.041647801,2.98227478,3.003963722,3.015007208,3.151100425
2.988412207,4.175153005,4.118952145,3.082339064,3.058461412,2.685808471,3.119963597,3.081473594
3.588304024,4.79605899,4.789281849,3.524940394,3.472972942,3.260193845,3.544409271,3.440021819
2.749154235,3.354363745,3.381841288,2.96122346,3.040983287,2.789806569,2.787678209,2.789025909
3.109767891,4.964042332,5.005176259,3.701084327,3.580850837,3.234673372,3.304257522,3.151069102
2.536437577,3.053717633,3.159052417,2.565359526,2.754886993,2.585369086,2.649730543,2.709434835
4.035938362,5.062455706,5.088400413,4.374520941,4.349189743,4.054583802,4.028772748,4.085989637
4.710137059,5.114224175,5.148324118,4.587538636,4.541500533,4.650492134,4.502122865,4.691878679
5.183944163,5.15792246,5.201236776,4.834003764,4.791968586,5.229050089,5.15502671,5.179259415
4.139683834,3.909406231,3.874886054,4.137556797,4.01439021,4.310731094,4.065629617,4.213526639
5.014818206,4.600939024,4.610168205,5.012514134,4.986763572,5.221632873,4.762758397,4.990823456
5.449750898,5.210766633,5.251575625,5.257981168,5.376906813,5.630203588,5.593769183,5.336797947
4.182966868,4.197687228,4.147370167,4.108091291,4.057767035,4.139022571,4.023608548,4.171033456
3.233446248,3.351632289,3.372670743,3.329488804,3.32237004,3.557042238,3.361816076,3.159001624
4.670566728,5.340761594,5.394264623,4.853803778,4.912500365,4.636699219,4.938819073,4.581231654
3.39706455,4.268649997,4.236901781,3.877671362,3.843399041,3.530870026,3.612723418,3.500811985
4.888425691,5.011925561,5.041495629,4.849588207,4.878986973,4.686424327,4.946642168,4.728263857
4.385073732,4.215045109,4.191555328,4.408491357,4.49123451,4.250688423,4.500435939,4.394223763
5.422583525,4.718831741,4.721856981,5.083320273,5.137798744,5.173084038,5.30395717,5.385904886
3.875589323,3.408652732,3.417375089,3.821106122,3.897054063,3.779630046,3.96927418,4.017790417
2.534515768,2.88602412,3.055129247,2.544715096,2.614382465,2.664621485,2.63168626,2.497573435
3.572985838,4.682800054,4.681410675,3.406855469,3.375880521,3.342701207,3.580567919,3.392122841
2.829017095,3.621882116,3.593232812,2.930512493,2.954855007,2.551293944,2.837662601,2.845911696
3.649653107,5.674170495,5.740249726,3.82458988,3.774030183,3.389912029,3.707175807,3.55096385
3.373518596,4.525032298,4.483385576,3.454663023,3.514309107,3.429529025,3.601422062,3.60705895
3.672035622,4.278079314,4.237564454,3.668764342,3.632845081,3.530358635,3.37028232,3.530207626
4.647569132,4.71292612,4.725489847,4.585668478,4.490653597,4.438317608,4.620568483,4.443164416
4.967488127,4.914124886,4.926353852,4.64504922,4.628173667,4.865944376,4.831735233,4.949204871
3.99181758,4.223822067,4.168546601,4.060325034,4.044959699,4.108937013,4.188186631,4.20772251
4.782123818,4.021126933,3.995797682,4.731231585,4.620008406,5.079127397,4.502571333,4.941390783
5.027710151,4.36637127,4.32683222,4.706052948,4.614311467,5.007879203,5.04827308,4.873556639
4.388050651,4.231806554,4.177319463,4.369593579,4.362825457,4.606183807,4.441085798,4.440768581
4.692210712,4.266302172,4.219629165,4.429218769,4.397697665,4.539802063,4.670938421,4.490073963
3.215555988,3.191048058,3.253666546,3.313240681,3.302562934,3.463010949,3.279918097,3.17654384
4.630714236,4.855976232,4.868012349,4.64033691,4.66407136,4.534281472,4.382256096,4.444786192
2.994860186,3.648267774,3.624901846,3.263591522,3.287913055,2.962751324,3.143637175,2.809764843
3.828757663,4.503985165,4.489175297,4.187224021,4.201247021,3.88361392,3.794745741,3.712455554
4.785108107,5.037725362,5.063106211,5.030263554,5.10859434,4.968750196,4.784745484,4.953684368
4.865902519,4.642959384,4.629728727,4.768879147,4.837192368,4.844736269,4.828429979,4.949950597
5.522614963,5.335961439,5.404844043,5.64066002,5.642171418,5.622965035,5.53349463,5.451081569
2.931395688,4.157601057,4.114943953,2.944524654,2.879553857,3.031741778,2.917292924,2.966792424
2.630364191,3.814132841,3.797415378,2.585765481,2.618124591,2.618476875,2.562593452,2.573080096
3.460178926,5.612987197,5.678581128,3.575177904,3.606209315,3.488415196,3.711323091,3.462538571
3.221635973,4.135188273,4.077337256,3.217343194,3.245698236,3.155677781,3.375747868,3.295358525
3.824728449,4.947846747,4.978005049,3.844373424,3.764763649,3.776560458,3.844309298,3.900425532
3.779552016,4.229652485,4.175389506,3.646047329,3.710243909,3.701728528,3.861255436,3.807236515
3.441451061,3.333254114,3.368906547,3.473582188,3.509490268,3.626166907,3.578252107,3.738495936
5.885875985,5.292088171,5.353583145,5.667812689,5.683045214,6.05387581,5.867463526,6.017648835
4.828134734,4.087356129,4.043531485,4.660334368,4.64392317,4.788380409,4.654570391,4.851415468
4.27570929,3.653010524,3.622107122,4.145173257,4.069507652,4.048588554,4.437981869,4.21987113
5.368510665,4.207546024,4.170983869,5.029354696,4.987953861,5.259769364,5.341425352,5.158548949
3.968732875,3.940570244,3.884708583,4.106404402,4.077121931,4.247326229,3.973541075,3.985027865
3.300149265,2.993884996,3.124115324,3.414622443,3.416890082,3.360114053,3.348052146,3.221879029
4.947989343,4.550007894,4.520583089,4.752294087,4.808279708,4.973563933,5.324300416,4.890371453
3.667934923,3.530270822,3.516905876,3.586449198,3.521680229,3.594053466,3.42720314,3.641621624
5.272970374,5.660794151,5.730564966,5.465330959,5.579478216,5.210109603,5.390461548,5.207835856
3.560376305,4.160388769,4.11609148,3.876874232,3.835381418,3.73632439,3.432823345,3.615850437
2.580018601,2.94132485,3.087247961,2.621200611,2.892417241,2.423796217,2.715969153,2.671482346
4.286217661,4.082316296,4.024694963,4.249564165,4.262246305,3.991125576,4.187548694,4.349979756
3.024899722,2.974795507,3.107961014,2.942664242,3.058759992,2.920745857,3.093790276,3.23683899
2.664904658,4.443449568,4.43951168,2.685982937,2.683301561,2.624530312,2.63319999,2.568456297
2.553556307,4.74939688,4.770531326,2.898360837,2.832500326,2.519686356,2.694575984,2.589463058
2.719786375,3.925259476,3.87859849,2.938776425,2.89578815,2.739900366,2.731045368,2.802752658
2.936962271,3.797765298,3.763292519,3.153205471,3.11607661,3.086649869,2.919705029,3.131275294
3.401042748,3.718214478,3.704245459,3.497808438,3.506759509,3.432682183,3.301984577,3.440611929
3.942428013,3.658563608,3.650849367,3.711355205,3.769913684,3.79632987,3.850619664,3.880628556
5.863950235,5.498670285,5.561569298,5.793266359,5.858744055,5.861108067,5.82227194,5.900034062
5.11824948,4.312994012,4.278786229,4.837510492,4.867309294,5.015920802,5.30566073,5.068492023
3.998867009,3.186890167,3.260641675,3.933110372,3.887061225,3.830284328,4.203396061,3.960169525
4.640911569,3.56841134,3.56919742,4.568514563,4.570056526,4.605202374,5.010151713,4.588867524
5.209462752,4.29081827,4.243223228,4.95807885,4.977440901,5.104062508,5.456353395,5.108653372
4.261001637,3.882169217,3.829133027,4.196644431,4.126987739,4.357790897,4.137772747,4.10764015
3.321205571,2.90668616,3.069612858,3.375351946,3.364463077,3.43976597,3.416633321,3.120916466
4.588262516,4.037854015,3.980892313,4.337822935,4.301447916,4.458783319,4.43612877,4.434246721
5.849923808,5.332049315,5.384706773,5.7311691,5.857369795,5.878491747,5.850498524,5.806273655
4.402312535,4.514937689,4.518888999,4.247435215,4.316510103,4.421830928,4.303815165,4.45177551
4.503774395,4.539152711,4.530908828,4.327512866,4.354313132,4.340993056,4.488711521,4.305314726
3.454922115,4.176787707,4.139554165,3.790553087,3.794377113,3.715113661,3.445603139,3.620536898
3.726764622,4.167081247,4.125483996,3.821749599,3.843849253,3.702250796,3.556955365,3.680198882
4.006879956,3.742587701,3.700014929,3.887918636,3.911341236,3.697079469,4.176115637,4.066927686
2.939696604,4.053569638,3.99534077,2.989795408,2.925710579,3.066086178,2.995924644,3.006605564
3.286066873,4.698178272,4.681160424,3.276156219,3.273329315,3.090613632,3.386890778,3.077150278
2.633082895,3.783103428,3.742752905,2.890069502,2.860819802,2.816906618,2.68355956,2.725928241
2.869950341,3.249781752,3.298621056,2.790594834,2.862370892,2.771782794,2.805987154,2.931366106
4.048111235,4.148134237,4.118835762,3.84669199,3.84845312,3.937136188,3.967475612,4.028396546
4.041454395,3.893207507,3.851489701,3.882136794,3.91412304,3.926387908,4.099087031,4.039535229
3.80609965,3.770140686,3.725004523,3.808498812,3.702038994,3.713298936,3.7819607,3.93318561
3.685358304,3.343863002,3.366495657,3.600044439,3.529254205,3.589712412,3.697145341,3.6633191
6.791353256,5.610707479,5.670643067,6.598929013,6.613417864,6.953136952,6.565752129,6.834213931
5.285139203,4.090780297,4.064309182,5.286302249,5.367072252,5.078027367,5.616656915,5.231319844
6.463523559,5.112489471,5.154557054,6.395907047,6.448599611,6.498929166,6.381626367,6.6681746
4.738403734,3.667405761,3.655178131,4.703473491,4.673876888,4.77263681,5.203508868,4.677008069
4.644393544,3.652278177,3.632194217,4.45147365,4.389209263,4.371817027,4.460743553,4.251658902
6.276354158,5.188748436,5.251968046,6.227379251,6.244881253,6.269663814,6.406558859,6.303173393
3.171162084,3.034413374,3.147744971,3.205189716,3.183046282,3.190066365,3.214635867,3.190331383
5.744325487,5.118145449,5.163502609,5.468435855,5.537207888,5.511704265,5.641468509,5.477941216
5.028967208,4.892141105,4.9009481,5.205276711,5.239202542,5.097513099,5.352287946,5.294393333
2.245343212,2.967731981,3.109074872,2.462425169,2.846012568,2.312159181,2.705682534,2.320614781
4.110776114,3.966773201,3.911488442,4.041928798,4.102500733,3.755281093,3.975343053,4.114860625
3.78263511,4.166593682,4.121551172,3.853254289,3.890898258,3.828593075,3.841445887,4.073554995
2.564161516,4.122776243,4.08196313,2.770101276,2.728959114,2.815739924,2.6737897,2.661662476
3.033733066,4.63118341,4.622779483,3.198942837,3.104811613,3.028513865,2.940487764,2.925247781
2.55515751,3.396261953,3.411989505,2.627418773,2.683236387,2.608847167,2.569095166,2.669526004
3.956534353,4.713142566,4.732154888,3.95519944,4.009048474,3.879358969,3.937818059,3.886655467
4.135798445,4.576918097,4.544051677,4.277573187,4.334651367,3.9576736,4.293945506,4.1340749
3.838782587,3.953831204,3.897729824,3.782883258,3.77329422,3.825470576,3.908437946,3.97870546
4.794552136,4.460238488,4.422292563,4.612720981,4.589021645,4.813612629,4.905236614,4.780087132
5.082655341,4.179789778,4.157960725,5.126861853,5.195563693,5.018307486,5.263694262,4.827558165
3.239619043,3.040589688,3.150396344,3.392188359,3.369120778,3.264645651,3.592066215,3.442846791
4.047398937,3.182010373,3.250388438,3.801126961,3.676684374,3.565880659,3.731699897,3.791939769
5.177773726,4.024321408,3.995673514,5.23474725,5.260379697,5.032250882,5.223408148,5.23731935
5.732014577,4.42765144,4.393334604,5.415847321,5.55145849,5.550245999,5.957593719,5.416290147
6.25130995,4.664747398,4.667868474,5.828569992,5.989568309,5.881591558,6.321579984,5.973368856
2.649020908,2.777906162,2.990040905,2.935435748,3.015696726,2.555771442,2.999363104,2.430071718
6.349787822,5.670855354,5.737366303,6.4157846,6.412392134,6.445158557,6.342014531,6.438781048
3.375382189,3.165017557,3.235185048,3.242492683,3.283320959,3.081798606,3.20919585,3.241235564
4.440857776,4.318948513,4.287395323,4.231356613,4.24351211,4.309470486,4.377639467,4.384020144
3.904145675,4.432212106,4.426577284,3.768289581,3.905229922,3.693869148,3.69305932,3.892412922
3.460570099,3.240829333,3.289268936,3.357944069,3.526660749,3.072791746,3.380566712,3.440992009
4.677560202,5.218292678,5.262745456,4.955747502,4.916151815,4.738468977,4.666528067,4.832895897
4.056615212,6.017275348,6.048824453,3.992397966,3.907784671,3.729259796,3.909165951,3.865201295
2.583211058,3.939054686,3.900574289,2.838587375,2.843531076,2.618065145,2.654919261,2.583614082
3.141313848,4.514628494,4.490827867,3.484783661,3.482498408,3.20445811,3.367902529,3.374525215
3.533916203,4.286941045,4.242806642,3.658606765,3.658760771,3.467254987,3.515374066,3.684400459
4.609023332,4.858156494,4.856474918,4.724919738,4.789779019,4.600155059,4.962301035,4.486489011
5.565949308,5.160400553,5.221787878,5.550706395,5.638058054,5.686500139,5.670939677,5.400189376
6.426577397,5.750979008,5.806927147,6.305914015,6.277882121,6.580325069,6.24044793,6.388920043
5.392580703,4.545982309,4.551058837,5.562936627,5.679060843,5.48288962,5.685476653,5.291917719
6.528502002,5.315968187,5.383022879,6.452492321,6.488223927,6.597417827,6.482737145,6.488457385
4.782153012,3.693439366,3.684067992,4.740990823,4.720273216,4.375469246,4.784943591,4.755468786
2.916717353,2.83063033,3.020405651,3.057637844,3.07993304,2.771814819,3.123781066,2.801020999
4.504249821,4.003128219,3.945509451,4.528551047,4.564781682,4.526886819,4.51362072,4.233975144
5.104106578,4.036622664,4.007215744,5.0393829,5.130755736,4.929893416,5.161412886,5.12211415
4.217329751,3.502589402,3.501198221,3.988690614,3.957978238,3.751403928,3.596739405,3.870344898
5.671617406,4.730526378,4.748332926,5.315550157,5.418912334,5.219569281,5.763993999,5.517411493
5.728911713,5.261125987,5.321556024,5.580741765,5.64299146,5.555913471,5.735522663,5.60130122
5.149000314,5.050738325,5.080180557,5.249685761,5.238952873,5.20307834,5.130416751,5.035157478
4.835213391,5.559134775,5.626788726,5.241241355,5.250950591,5.17837509,4.783728653,4.877532047
4.704038964,5.232093926,5.287654383,4.886132998,4.852320149,4.703888538,4.383383117,4.563093546
4.877329365,4.882974562,4.895487188,4.802175846,4.722126949,4.690503537,4.910031925,4.756247542
2.832958031,3.999716867,3.973613624,2.970114566,2.996042041,3.039143439,2.934996266,2.987434206
3.230441281,4.514579032,4.517202797,3.182195117,3.165605725,3.001086793,2.977845115,3.044190088
2.581473466,3.379928179,3.395277544,2.810866914,2.930336751,2.767219109,2.702332037,2.709873687
3.192916364,3.753048266,3.70980534,3.272661423,3.279662108,3.19509565,3.126774069,3.331521449
4.052286562,4.589771743,4.586505125,4.125223178,4.134597166,3.951309503,4.006228755,4.04645462
4.006301452,4.040563473,3.983674543,3.887849449,3.857692395,4.105108434,3.981720043,4.261761494
5.703661985,5.029081577,5.063925067,5.398247675,5.443020998,5.613278023,5.866231904,5.740234572
4.662970581,3.821229902,3.792949511,4.572767775,4.668883912,4.584480354,4.643949536,4.611927612
5.773902755,4.466214571,4.441158632,5.235203874,5.439452241,5.573202256,6.000011645,5.574226776
4.883412863,3.906673588,3.855324027,4.527708183,4.654176614,4.675900696,4.857552424,4.794083569
4.631981513,4.309805734,4.256430945,4.813774292,5.016405787,4.862033503,4.787130406,4.77056807
6.47745395,4.900664341,4.923482169,6.008333035,6.193839188,6.270659912,6.412387418,6.357697225
4.341498385,3.858603376,3.806847584,4.317036714,4.273936865,4.243080433,4.383780871,4.196985771
3.127146314,2.967203539,3.107817159,3.191138466,3.288008115,2.881535474,3.167103512,2.871803017
3.044508104,3.118476554,3.210951966,3.160901721,3.233722319,2.837554316,3.0909339,2.911799997
5.39643563,4.929411742,4.951940338,5.205632213,5.261874036,5.049147622,5.442941097,5.187795214
4.183885148,4.178776028,4.12702238,4.39957012,4.334115967,4.194814853,4.110604473,4.207190407
3.686899589,4.472943075,4.465151252,3.963683867,3.958120835,3.751519248,3.589409969,3.747528446
3.168183219,4.219542126,4.206566859,3.482899373,3.57871445,3.140861952,3.170858829,3.2762085
5.515032157,5.515923714,5.582944495,5.240007058,5.091977466,5.542079029,5.288012959,5.65652298
3.344426723,3.88838062,3.836825897,3.519418654,3.473740311,3.484409364,3.434961534,3.478657415
3.26005532,3.628709475,3.599390663,3.305246761,3.312390789,3.074711842,3.080566021,3.101999046
2.601862832,3.492201711,3.501811512,2.763509438,2.884208396,2.763998854,2.779017878,2.666438115
2.850691801,4.351883781,4.340888861,3.355610229,3.365272343,2.739510693,3.035075027,3.05217263
3.530467037,3.710049888,3.67077398,3.561350136,3.563762185,3.422069402,3.630033994,3.597367882
4.705435391,4.780551676,4.782184855,4.601625059,4.596846607,4.505741986,4.660595425,4.706483197
3.156702224,3.258381161,3.30250542,3.218617401,3.369943862,3.092432426,3.325242527,3.182151511
4.003715869,3.556630631,3.552934753,4.131449749,4.214211943,3.963991833,3.984588344,4.120890381
3.88964452,3.568934081,3.547920567,3.854043812,3.916862782,4.065775439,4.092451461,4.357926031
6.659445024,5.613201208,5.678346052,6.649095298,6.686183811,7.091244197,6.517592725,6.800854984
6.238915476,4.92164458,4.952391741,5.863187298,6.057202131,6.202232993,6.308742003,6.204060066
3.158649125,3.018179405,3.136247838,3.238912663,3.263923728,2.894537996,3.220270387,3.081959706
4.479181422,3.880240156,3.828024036,4.347245575,4.327922359,4.353855556,4.530123305,4.49895752
5.045533037,4.511468344,4.479709019,5.032610954,5.066128451,5.162428743,5.325534777,5.098013634
5.522251013,5.391169231,5.4596842,5.404155804,5.52552798,5.354603001,5.568930728,5.38870495
3.785937617,4.388115809,4.372806028,4.036395059,3.964555148,3.708674694,3.560243761,3.793729333
4.023373383,4.348955464,4.325983521,4.103065862,4.017015908,3.834129883,3.739491671,3.918015553
5.308328371,5.238766968,5.296514107,5.265643403,5.401950166,5.502020659,5.209790628,5.245576982
5.141224025,4.497122548,4.469827358,4.943271984,4.997546279,5.185455672,4.95289048,4.916789941
3.908058399,3.719949063,3.696465008,4.01536143,3.973322353,3.821292449,3.628161578,3.806519361
4.050991998,3.921158474,3.887643215,3.827481233,3.780816722,4.038968636,4.210925972,4.104417756
3.589605459,3.560057886,3.561691154,3.216920304,3.236499757,3.5775524,3.458142966,3.558859368
3.116216741,3.319759308,3.347836336,3.135700246,3.133918105,3.107006441,3.249353802,3.311861988
3.356325376,3.699481597,3.666215059,3.423101864,3.394368223,3.234104397,3.399070837,3.516441774
4.553484028,5.462846674,5.526753585,4.981016234,5.08669579,4.742681917,4.555978869,4.7584936
4.284305602,4.872523745,4.883000316,4.54773271,4.56181983,4.335117662,4.333346302,4.451932781
4.573179472,4.755234117,4.74259969,4.548586646,4.518715601,4.345963532,4.525119604,4.601230115
4.166368276,4.152472343,4.095205304,4.108186692,4.06616655,4.035408705,4.230846281,4.285873786
6.324009568,5.783308987,5.838846349,6.414655314,6.308155242,6.501980508,6.27017638,6.231192455
